Cust_id,age,job,marital,education,default,housing,loan,contact
535,41,technician,married,high.school,no,no,no,telephone
536,36,services,married,high.school,unknown,no,no,telephone
537,35,admin.,single,high.school,no,yes,yes,telephone
538,33,blue-collar,single,basic.4y,unknown,no,no,telephone
539,38,admin.,single,basic.6y,unknown,no,no,telephone
540,33,self-employed,married,university.degree,no,no,no,telephone
541,55,self-employed,married,unknown,unknown,no,no,telephone
542,36,blue-collar,single,basic.9y,unknown,no,no,telephone
543,57,technician,married,professional.course,unknown,no,yes,telephone
544,32,entrepreneur,single,university.degree,no,yes,no,telephone
545,30,self-employed,single,high.school,no,yes,no,telephone
546,43,admin.,married,professional.course,no,yes,yes,telephone
547,46,admin.,married,university.degree,no,no,no,telephone
548,35,admin.,divorced,high.school,no,no,yes,telephone
549,34,admin.,single,university.degree,no,yes,yes,telephone
550,50,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone
551,39,admin.,single,university.degree,no,no,no,telephone
552,39,blue-collar,married,basic.9y,unknown,no,no,telephone
553,42,entrepreneur,married,basic.6y,no,no,no,telephone
554,57,retired,married,university.degree,no,yes,no,telephone
555,45,blue-collar,married,basic.4y,unknown,no,no,telephone
556,40,technician,married,basic.4y,no,no,yes,telephone
557,42,blue-collar,married,high.school,no,no,yes,telephone
558,40,technician,married,basic.4y,no,no,no,telephone
559,38,blue-collar,single,basic.4y,unknown,no,no,telephone
560,39,blue-collar,married,basic.6y,unknown,yes,yes,telephone
561,41,blue-collar,married,basic.4y,no,no,no,telephone
562,39,blue-collar,married,basic.6y,unknown,yes,no,telephone
563,41,blue-collar,married,basic.4y,no,yes,yes,telephone
564,45,admin.,married,university.degree,unknown,no,no,telephone
565,35,admin.,divorced,university.degree,no,unknown,unknown,telephone
566,35,admin.,married,basic.6y,no,yes,no,telephone
567,49,blue-collar,married,high.school,unknown,no,no,telephone
568,36,technician,married,unknown,no,no,no,telephone
569,23,admin.,single,university.degree,no,no,no,telephone
570,43,unemployed,married,university.degree,unknown,unknown,unknown,telephone
571,49,entrepreneur,married,professional.course,no,unknown,unknown,telephone
572,36,technician,married,professional.course,no,unknown,unknown,telephone
573,51,blue-collar,married,basic.9y,unknown,yes,no,telephone
574,56,retired,married,basic.4y,unknown,yes,yes,telephone
575,45,housemaid,married,high.school,no,no,no,telephone
576,42,admin.,married,high.school,no,no,no,telephone
577,41,admin.,divorced,high.school,no,no,no,telephone
578,32,services,married,high.school,unknown,no,yes,telephone
579,46,management,married,university.degree,no,no,no,telephone
580,37,blue-collar,married,unknown,no,no,no,telephone
581,53,management,married,university.degree,unknown,no,no,telephone
582,30,blue-collar,married,basic.4y,no,no,no,telephone
583,45,unknown,married,unknown,unknown,no,no,telephone
584,24,technician,single,professional.course,no,no,yes,telephone
585,45,unknown,married,unknown,unknown,no,no,telephone
586,34,admin.,single,university.degree,no,no,yes,telephone
587,41,management,married,university.degree,unknown,no,no,telephone
588,59,blue-collar,married,basic.4y,no,yes,no,telephone
589,45,blue-collar,married,basic.4y,unknown,no,no,telephone
590,54,blue-collar,married,basic.6y,unknown,no,no,telephone
591,32,technician,married,professional.course,no,no,no,telephone
592,33,technician,married,professional.course,no,yes,no,telephone
593,32,admin.,married,university.degree,no,no,no,telephone
594,34,services,single,high.school,no,unknown,unknown,telephone
595,46,management,married,university.degree,no,no,no,telephone
596,57,technician,married,professional.course,no,yes,no,telephone
597,42,technician,married,basic.9y,no,no,no,telephone
598,48,admin.,married,professional.course,no,yes,no,telephone
599,58,admin.,divorced,university.degree,unknown,yes,no,telephone
600,34,services,married,high.school,no,no,no,telephone
601,32,admin.,single,university.degree,no,yes,yes,telephone
602,48,blue-collar,married,basic.9y,no,no,no,telephone
603,47,blue-collar,married,basic.9y,no,no,no,telephone
604,31,services,married,high.school,unknown,no,no,telephone
605,32,admin.,single,university.degree,no,yes,no,telephone
606,32,admin.,single,university.degree,no,no,no,telephone
607,36,services,married,high.school,no,no,no,telephone
608,53,blue-collar,married,basic.4y,unknown,no,yes,telephone
609,37,blue-collar,married,basic.9y,unknown,no,no,telephone
610,50,services,married,high.school,no,no,no,telephone
611,46,blue-collar,married,basic.6y,no,yes,no,telephone
612,41,admin.,married,high.school,no,no,no,telephone
613,43,blue-collar,single,basic.4y,no,no,no,telephone
614,51,management,married,university.degree,no,yes,no,telephone
615,38,admin.,married,university.degree,no,yes,no,telephone
616,41,technician,married,basic.6y,no,yes,no,telephone
617,39,services,married,high.school,unknown,no,no,telephone
618,52,blue-collar,married,basic.4y,no,no,no,telephone
619,37,technician,married,professional.course,no,yes,no,telephone
620,41,admin.,married,basic.9y,no,yes,no,telephone
621,46,admin.,divorced,university.degree,no,yes,yes,telephone
622,47,technician,married,professional.course,no,no,no,telephone
623,35,technician,married,professional.course,no,no,no,telephone
624,38,services,married,high.school,unknown,no,no,telephone
625,30,blue-collar,single,unknown,no,yes,yes,telephone
626,46,blue-collar,married,basic.9y,no,yes,no,telephone
627,30,technician,married,professional.course,no,no,no,telephone
628,35,services,single,basic.4y,no,no,no,telephone
629,58,admin.,married,unknown,unknown,yes,no,telephone
630,40,technician,married,professional.course,no,no,no,telephone
631,34,technician,married,university.degree,no,no,no,telephone
632,30,admin.,single,university.degree,no,no,no,telephone
633,38,services,married,basic.6y,no,no,no,telephone
634,55,management,single,basic.4y,no,no,no,telephone
635,55,management,married,university.degree,unknown,yes,no,telephone
636,45,technician,single,professional.course,no,yes,no,telephone
637,36,admin.,married,university.degree,no,yes,yes,telephone
638,32,admin.,single,university.degree,no,no,no,telephone
639,35,technician,married,unknown,unknown,yes,no,telephone
640,55,management,divorced,university.degree,no,yes,no,telephone
641,49,housemaid,married,basic.4y,unknown,unknown,unknown,telephone
642,29,admin.,married,high.school,no,yes,no,telephone
643,34,blue-collar,married,basic.4y,no,yes,no,telephone
644,54,retired,married,high.school,unknown,yes,no,telephone
645,36,technician,single,professional.course,no,no,no,telephone
646,30,management,single,university.degree,no,yes,no,telephone
647,33,housemaid,divorced,university.degree,no,no,no,telephone
648,37,blue-collar,married,high.school,no,no,no,telephone
649,36,technician,married,basic.9y,unknown,yes,no,telephone
650,33,blue-collar,married,high.school,no,no,no,telephone
651,32,housemaid,married,high.school,no,yes,no,telephone
652,32,housemaid,married,high.school,no,no,no,telephone
653,50,blue-collar,married,basic.4y,unknown,yes,no,telephone
654,39,blue-collar,married,basic.9y,no,no,yes,telephone
655,51,blue-collar,divorced,unknown,unknown,yes,yes,telephone
656,33,services,married,high.school,no,no,no,telephone
657,33,services,married,basic.4y,no,no,no,telephone
658,56,management,married,university.degree,unknown,no,yes,telephone
659,39,management,divorced,university.degree,unknown,yes,no,telephone
660,33,self-employed,single,university.degree,no,no,no,telephone
661,59,retired,divorced,basic.4y,unknown,no,no,telephone
662,42,admin.,single,unknown,no,yes,no,telephone
663,43,services,married,high.school,no,no,yes,telephone
664,35,admin.,married,university.degree,no,unknown,unknown,telephone
665,46,blue-collar,married,basic.6y,unknown,yes,no,telephone
666,27,technician,married,basic.9y,no,no,yes,telephone
667,47,admin.,divorced,university.degree,no,yes,no,telephone
668,31,admin.,single,university.degree,no,no,no,telephone
669,32,blue-collar,married,basic.9y,no,yes,no,telephone
670,54,admin.,married,high.school,no,no,no,telephone
671,56,management,married,university.degree,unknown,no,no,telephone
672,48,services,single,high.school,unknown,yes,no,telephone
673,44,admin.,married,high.school,no,yes,no,telephone
674,46,admin.,married,high.school,no,no,yes,telephone
675,45,services,married,high.school,no,yes,no,telephone
676,43,admin.,married,professional.course,no,no,yes,telephone
677,40,admin.,single,high.school,unknown,no,no,telephone
678,56,management,married,university.degree,no,yes,no,telephone
679,47,entrepreneur,married,professional.course,no,no,no,telephone
680,39,management,divorced,university.degree,unknown,yes,no,telephone
681,48,technician,married,basic.4y,unknown,no,no,telephone
682,45,housemaid,married,professional.course,unknown,yes,no,telephone
683,36,self-employed,married,university.degree,no,no,no,telephone
684,49,management,married,professional.course,unknown,yes,no,telephone
685,46,services,married,high.school,no,no,no,telephone
686,38,blue-collar,married,basic.9y,no,yes,no,telephone
687,50,housemaid,married,basic.4y,unknown,yes,no,telephone
688,27,admin.,single,high.school,no,yes,no,telephone
689,40,technician,married,professional.course,unknown,yes,no,telephone
690,46,management,married,university.degree,no,yes,no,telephone
691,40,admin.,divorced,university.degree,no,yes,no,telephone
692,33,management,single,university.degree,no,no,no,telephone
693,54,retired,married,high.school,no,yes,no,telephone
694,52,blue-collar,married,basic.4y,unknown,yes,no,telephone
695,53,admin.,married,university.degree,unknown,yes,no,telephone
696,49,services,married,high.school,unknown,no,no,telephone
697,42,blue-collar,married,basic.4y,unknown,no,no,telephone
698,49,housemaid,married,basic.4y,no,no,no,telephone
699,40,entrepreneur,married,basic.9y,no,no,no,telephone
700,59,admin.,married,university.degree,unknown,no,no,telephone
701,51,self-employed,married,basic.9y,no,yes,no,telephone
702,57,housemaid,married,basic.6y,unknown,yes,no,telephone
703,38,self-employed,divorced,basic.9y,no,yes,no,telephone
704,52,self-employed,married,university.degree,no,no,no,telephone
705,26,unemployed,single,basic.9y,no,yes,no,telephone
706,35,admin.,married,university.degree,no,yes,yes,telephone
707,51,admin.,married,university.degree,no,no,no,telephone
708,43,blue-collar,married,basic.4y,unknown,yes,yes,telephone
709,42,admin.,married,high.school,unknown,yes,no,telephone
710,60,retired,divorced,university.degree,unknown,yes,no,telephone
711,36,blue-collar,married,basic.9y,no,yes,no,telephone
712,57,management,married,university.degree,unknown,no,no,telephone
713,35,student,single,university.degree,unknown,no,no,telephone
714,30,admin.,married,university.degree,no,no,no,telephone
715,43,services,married,high.school,no,no,no,telephone
716,40,technician,married,basic.9y,no,no,no,telephone
717,45,technician,married,university.degree,no,no,no,telephone
718,56,retired,married,high.school,no,no,no,telephone
719,46,services,married,basic.6y,no,no,no,telephone
720,41,blue-collar,married,basic.4y,no,yes,no,telephone
721,42,admin.,married,university.degree,no,yes,no,telephone
722,56,blue-collar,married,basic.4y,no,no,no,telephone
723,43,entrepreneur,married,basic.4y,no,yes,no,telephone
724,34,blue-collar,married,basic.4y,no,no,no,telephone
725,38,services,married,high.school,no,yes,no,telephone
726,40,technician,married,basic.9y,no,no,no,telephone
727,38,admin.,married,high.school,no,no,no,telephone
728,48,entrepreneur,married,university.degree,no,yes,no,telephone
729,27,blue-collar,married,basic.9y,unknown,yes,no,telephone
730,24,technician,single,professional.course,no,no,no,telephone
731,47,admin.,single,unknown,unknown,yes,yes,telephone
732,48,blue-collar,married,professional.course,unknown,no,no,telephone
733,31,admin.,single,high.school,no,yes,yes,telephone
734,39,self-employed,single,basic.4y,unknown,yes,no,telephone
735,41,technician,single,university.degree,unknown,no,no,telephone
736,49,blue-collar,married,basic.4y,unknown,yes,no,telephone
737,56,retired,married,basic.4y,no,no,no,telephone
738,49,admin.,married,high.school,no,no,no,telephone
739,47,unemployed,divorced,university.degree,no,no,no,telephone
740,44,blue-collar,married,unknown,unknown,yes,no,telephone
741,48,admin.,divorced,high.school,no,no,no,telephone
742,55,housemaid,married,basic.4y,no,yes,yes,telephone
743,59,management,married,basic.4y,unknown,yes,no,telephone
744,44,technician,single,professional.course,no,yes,yes,telephone
745,46,blue-collar,married,basic.9y,no,no,yes,telephone
746,39,blue-collar,divorced,basic.6y,unknown,yes,no,telephone
747,38,unemployed,married,basic.4y,unknown,yes,yes,telephone
748,36,services,married,high.school,no,yes,no,telephone
749,29,admin.,single,university.degree,no,no,no,telephone
750,31,technician,single,professional.course,no,yes,no,telephone
751,30,services,divorced,basic.9y,no,no,yes,telephone
752,36,blue-collar,married,basic.4y,no,yes,no,telephone
753,60,blue-collar,married,professional.course,no,no,no,telephone
754,36,admin.,married,university.degree,no,yes,no,telephone
755,32,services,married,high.school,no,no,no,telephone
756,39,blue-collar,married,basic.9y,unknown,yes,no,telephone
757,30,services,married,university.degree,no,yes,no,telephone
758,39,blue-collar,married,basic.4y,unknown,no,no,telephone
759,37,blue-collar,married,basic.9y,unknown,yes,no,telephone
760,39,blue-collar,married,professional.course,unknown,yes,no,telephone
761,46,blue-collar,married,basic.4y,no,no,no,telephone
762,43,unemployed,married,basic.4y,no,no,no,telephone
763,37,services,married,high.school,no,yes,no,telephone
764,30,technician,married,university.degree,unknown,no,no,telephone
765,38,technician,married,professional.course,no,no,no,telephone
766,31,technician,married,university.degree,no,yes,no,telephone
767,44,admin.,married,university.degree,no,no,no,telephone
768,44,self-employed,married,university.degree,unknown,no,no,telephone
769,38,technician,married,unknown,unknown,unknown,unknown,telephone
770,30,student,single,high.school,unknown,no,no,telephone
771,37,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone
