Cust_id,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
328,may,mon,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
329,may,mon,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
330,may,mon,669,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
331,may,mon,425,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
332,may,mon,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
333,may,mon,174,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
334,may,mon,88,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
335,may,mon,313,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
336,may,mon,135,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
337,may,mon,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
338,may,mon,402,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
339,may,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
340,may,mon,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
341,may,mon,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
342,may,mon,158,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
343,may,mon,220,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
344,may,mon,325,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
345,may,mon,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
346,may,mon,503,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
347,may,mon,680,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
348,may,mon,421,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
349,may,mon,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
350,may,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
351,may,mon,174,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
352,may,mon,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
353,may,mon,195,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
354,may,mon,347,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
355,may,mon,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
356,may,mon,404,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
357,may,mon,396,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
358,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
359,may,mon,229,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
360,may,mon,350,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
361,may,tue,88,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
362,may,tue,379,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
363,may,tue,168,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
364,may,tue,190,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
365,may,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
366,may,tue,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
367,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
368,may,tue,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
369,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
370,may,tue,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
371,may,tue,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
372,may,tue,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
373,may,tue,344,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
374,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
375,may,tue,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
376,may,tue,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
377,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
378,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
379,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
380,may,tue,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
381,may,tue,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
382,may,tue,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
383,may,tue,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
384,may,tue,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
385,may,tue,318,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
386,may,tue,437,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
387,may,tue,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
388,may,tue,501,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
389,may,tue,1201,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
390,may,tue,1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
391,may,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
392,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
393,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
394,may,tue,69,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
395,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
396,may,tue,769,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
397,may,tue,135,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
398,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
399,may,tue,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
400,may,tue,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
401,may,tue,455,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
402,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
403,may,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
404,may,tue,424,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
405,may,tue,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
406,may,tue,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
407,may,tue,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
408,may,tue,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
409,may,tue,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
410,may,tue,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
411,may,tue,483,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
412,may,tue,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
413,may,tue,227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
414,may,tue,673,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
415,may,tue,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
416,may,tue,180,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
417,may,tue,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
418,may,tue,505,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
419,may,tue,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
420,may,tue,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
421,may,tue,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
422,may,tue,623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
423,may,tue,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
424,may,tue,496,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
425,may,tue,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
426,may,tue,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
427,may,tue,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
428,may,tue,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
429,may,tue,185,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
430,may,tue,276,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
431,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
432,may,tue,744,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
433,may,tue,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
434,may,tue,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
435,may,tue,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
436,may,tue,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
437,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
438,may,tue,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
439,may,tue,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
440,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
441,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
442,may,tue,246,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
443,may,tue,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
444,may,tue,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
445,may,tue,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
446,may,tue,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
447,may,tue,1623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
448,may,tue,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
449,may,tue,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
450,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
451,may,tue,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
452,may,tue,354,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
453,may,tue,451,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
454,may,tue,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
455,may,tue,170,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
456,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
457,may,tue,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
458,may,tue,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
459,may,tue,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
460,may,tue,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
461,may,tue,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
462,may,tue,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
463,may,tue,678,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
464,may,tue,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
465,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
466,may,tue,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
467,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
468,may,tue,699,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
469,may,tue,358,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
470,may,tue,1677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
471,may,tue,529,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
472,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
473,may,tue,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
474,may,tue,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
475,may,tue,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
476,may,tue,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
477,may,tue,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
478,may,tue,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
479,may,tue,116,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
480,may,tue,448,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
481,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
482,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
483,may,tue,145,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
484,may,tue,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
485,may,tue,381,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
486,may,tue,176,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
487,may,tue,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
488,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
489,may,tue,188,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
490,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
491,may,tue,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
492,may,tue,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
493,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
494,may,tue,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
495,may,tue,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
496,may,tue,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
497,may,tue,349,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
498,may,tue,325,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
499,may,tue,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
500,may,tue,531,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
501,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
502,may,tue,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
503,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
504,may,tue,568,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
505,may,tue,918,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
506,may,tue,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
507,may,tue,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
508,may,tue,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
509,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
510,may,tue,269,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
511,may,tue,128,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
512,may,tue,166,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
513,may,tue,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
514,may,tue,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
515,may,tue,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
516,may,tue,267,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
517,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
518,may,tue,371,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
519,may,tue,288,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
520,may,tue,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
521,may,tue,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
522,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
523,may,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
524,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
525,may,tue,145,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
526,may,tue,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
527,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
528,may,tue,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
529,may,tue,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
530,may,tue,263,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
531,may,tue,342,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
532,may,tue,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
533,may,tue,13,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
534,may,tue,79,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
535,may,tue,358,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
536,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
537,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
538,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
539,may,tue,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
540,may,tue,792,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
541,may,tue,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
542,may,tue,440,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
543,may,tue,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
544,may,tue,242,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
545,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
546,may,tue,161,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
547,may,tue,268,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
548,may,tue,259,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
549,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
550,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
551,may,tue,424,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
552,may,tue,375,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
553,may,tue,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
554,may,tue,383,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
555,may,tue,440,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
556,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
557,may,tue,1297,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
558,may,tue,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
559,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
560,may,tue,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
561,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
562,may,tue,502,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
563,may,tue,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
564,may,tue,209,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
565,may,tue,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
566,may,tue,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
567,may,tue,69,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
568,may,tue,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
569,may,tue,266,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
570,may,tue,87,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
571,may,tue,524,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
572,may,tue,155,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
573,may,tue,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
574,may,tue,316,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
575,may,tue,352,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
576,may,tue,695,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
577,may,tue,76,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
578,may,tue,535,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
579,may,tue,310,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
580,may,tue,390,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
581,may,tue,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
582,may,tue,112,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
583,may,tue,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
584,may,tue,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
585,may,tue,315,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
586,may,tue,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
587,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
588,may,tue,424,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
589,may,tue,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
590,may,tue,36,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
591,may,tue,1906,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
592,may,tue,219,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
593,may,tue,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
594,may,tue,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
595,may,tue,407,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
596,may,tue,402,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
597,may,tue,209,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
598,may,tue,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
599,may,tue,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
600,may,tue,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
601,may,tue,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
602,may,tue,284,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
603,may,tue,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
604,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
605,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
606,may,tue,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
607,may,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
608,may,tue,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
609,may,tue,258,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
610,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
611,may,tue,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
612,may,tue,635,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
613,may,tue,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
614,may,tue,170,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
615,may,tue,802,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
616,may,tue,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
617,may,tue,218,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
618,may,tue,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
619,may,tue,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
620,may,tue,241,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
621,may,tue,230,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
622,may,tue,79,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
623,may,tue,262,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
624,may,tue,392,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
625,may,tue,201,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
626,may,tue,145,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
627,may,tue,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
628,may,tue,329,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
629,may,tue,328,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
630,may,tue,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
631,may,tue,116,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
632,may,tue,246,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
633,may,tue,532,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
634,may,tue,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
635,may,tue,416,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
636,may,tue,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
637,may,tue,132,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
638,may,tue,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
639,may,tue,175,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
640,may,tue,90,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
641,may,tue,524,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
642,may,tue,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
643,may,tue,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
644,may,tue,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
645,may,tue,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
646,may,tue,312,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
647,may,tue,392,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
648,may,tue,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
649,may,tue,284,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
650,may,tue,328,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
